,0,adin_predicted,blue_lakes_predicted,cedar_pass_predicted,css_lab_predicted,dismal_swamp_predicted,ebbetts_pass_predicted,echo_peak_predicted,fallen_leaf_predicted,hagans_meadow_predicted,heavenly_valley_predicted,independence_camp_predicted,independence_creek_predicted,independence_lake_predicted,leavitt_lake_predicted,leavitt_meadows_predicted,lobdell_lake_predicted,monitor_pass_predicted,poison_flat_predicted,rubicon_2_predicted,sonora_pass_predicted,spratt_creek_predicted,palisades_tahoe_predicted,tahoe_city_cross_predicted,truckee_2_predicted,virginia_lakes_ridge_predicted,ward_creek_3_predicted,adin,blue_lakes,burnside_lake,carson_pass,cedar_pass,css_lab,dismal_swamp,ebbetts_pass,echo_peak,fallen_leaf,hagans_meadow,heavenly_valley,independence_camp,independence_creek,independence_lake,leavitt_lake,leavitt_meadows,lobdell_lake,monitor_pass,poison_flat,rubicon_2,sonora_pass,spratt_creek,palisades_tahoe,tahoe_city_cross,truckee_2,virginia_lakes_ridge,ward_creek_3
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.5,760.2,,,676.3,1479.4,1071.2,1058.7,1241.3,712.2,631.9,675.4,601.1999999999999,686.5,1071.8,1640.8,608.9,419.9,1412.4,575.2,828.7,600.3,582.8,1418.9,800.4,730.7,431.1,1450.7
2012-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,746.5,,,657.6999999999999,1442.9,1044.3,1052.0,1223.3999999999999,697.5,618.0,656.4,603.1,672.0,1041.0,1601.7,637.8,438.0,1429.2,577.4,817.8,616.9,581.5,1397.9,790.5,744.4,443.0,1428.9
2012-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,18.200000000000003,,,21.0,32.1,21.2,31.2,43.0,22.1,26.400000000000002,25.1,10.1,15.3,36.9,148.0,13.2,7.5,6.9,13.4,27.8,16.0,10.3,38.2,22.8,22.7,15.3,48.5
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1,109.1,,,99.6,241.79999999999998,135.0,195.9,251.5,113.39999999999999,120.89999999999999,118.7,64.9,93.0,197.3,445.6,72.5,30.6,52.0,66.0,161.2,86.3,73.4,237.9,133.6,128.5,56.1,303.9
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.2,425.90000000000003,,,263.3,848.2,445.0,663.9,783.1,507.9,378.7,385.1,375.7,414.8,667.5,690.4,430.8,214.0,133.8,325.8,512.0,398.3,408.2,793.4,518.2,475.1,262.9,1042.8
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.3,602.4,,,405.3,1122.3,626.9,918.3,1033.4,677.0,530.5,560.3,483.0,513.9,873.5,1427.5,580.1,362.8,173.4,472.9,713.7,579.2,512.6,1028.6000000000001,700.0,642.9,409.4,1350.3
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.3,574.0,,,439.4,1051.8,670.3,864.1,961.7,634.6999999999999,499.4,527.2,451.50000000000006,475.29999999999995,814.4,2011.1,535.4,358.0,202.6,447.2,666.6,543.6,481.3,962.4,648.8,589.8,386.9,1238.8
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.7,707.4,,,534.1,1267.3,812.6,1048.6,1143.8,753.8,595.3,633.8,529.2,559.6,978.5,2734.9,626.8,435.5,429.3,538.9,803.0,652.0,575.7,1153.6,774.6,697.1,465.0,1470.8
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.3,763.6,,,621.8000000000001,1331.6000000000001,895.1,1114.7,1245.0,776.1,635.6999999999999,682.8,538.7,567.6,1003.5,2985.0,641.5,472.2,561.7,566.4,846.2,684.4,603.5,1216.4,798.4,706.4,492.8,1529.6
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.9,843.0,,,687.2,1423.7,981.2,1223.9,1375.5,852.8,737.1,795.9,588.7,624.9,1076.4,3226.8,675.1,545.4,619.4,639.3,922.3000000000001,727.2,665.6,1324.4,875.9,764.5,531.3,1636.6000000000001
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.7,843.0,,,725.1,1423.1000000000001,1032.0,1224.7,1403.8,843.4,755.1,805.4,585.8,618.5,1061.3,3162.3,662.9,537.3,624.0,645.1999999999999,923.8000000000001,712.1999999999999,657.5999999999999,1338.2,876.4,750.5,521.0,1642.1
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.1,873.5,,,785.3,1515.8999999999999,1126.6,1309.5,1512.8,888.8,819.5,859.3,615.3,644.7,1111.8,3282.9,699.2,575.8000000000001,678.4,688.1999999999999,995.9000000000001,805.0,703.9,1493.1,920.9,778.3000000000001,566.5999999999999,1757.0
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.4,886.6,,,798.5,1522.9,1150.3,1343.3,1512.8,900.8000000000001,869.6,869.6999999999999,626.1,647.9,1118.0,3320.4,715.6999999999999,582.4000000000001,742.6,689.5,1007.3,813.9,767.5,1502.3,925.8000000000001,781.1999999999999,574.4,1772.1
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.1,864.3,,,801.4,1517.7,1158.0,1314.4,1474.3999999999999,895.1,865.7,859.3,625.0,636.1,1105.6000000000001,3276.4,708.6,579.5,722.5,680.0,988.6,795.2,759.1,1486.5,906.2,761.6999999999999,571.4,1752.6
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4.5,,,7.1000000000000005,9.9,14.6,9.200000000000001,14.1,8.6,9.3,10.100000000000001,7.0,7.5,13.0,20.0,25.1,17.5,8.2,0.7000000000000001,9.4,11.7,7.9,5.8,4.1,8.3,10.7,11.4
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,35.9,,,35.3,79.3,70.3,42.7,65.2,35.2,36.7,45.2,27.3,22.9,55.800000000000004,166.7,46.599999999999994,38.0,25.4,7.0,41.300000000000004,34.3,24.8,54.7,27.099999999999998,40.3,33.1,73.5
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,100.9,,,86.6,173.6,141.6,151.3,176.8,89.5,96.3,103.1,62.1,49.3,125.2,377.6,103.3,72.9,122.7,30.3,102.8,90.5,73.39999999999999,130.0,78.39999999999999,85.3,73.3,166.9
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,123.0,,,104.9,207.2,175.1,199.3,227.3,120.7,116.8,130.5,78.1,66.4,154.0,481.6,124.6,86.7,248.79999999999998,49.1,136.9,106.7,100.0,168.2,99.89999999999999,106.8,89.4,209.6
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,346.0,,,179.9,460.4,335.9,410.1,531.7,366.1,293.6,296.9,253.6,207.0,316.9,508.09999999999997,246.5,158.8,470.0,184.8,321.8,227.3,314.4,469.2,301.3,249.7,165.0,561.8
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9,613.7,,,387.3,812.0,648.2,684.9,838.1,569.5,467.0,485.6,401.8,346.8,571.9,962.8000000000001,405.2,283.2,736.1,319.5,518.0,399.7,521.2,784.3000000000001,504.2,414.9,330.8,921.2
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.4,710.5,,,544.7,1006.8000000000001,791.8,784.7,953.3,625.1,527.1999999999999,561.5,453.0,393.8,698.1,1282.8,460.2,316.0,775.8,376.7,606.0,479.5,559.7,910.9,587.5,492.7,371.2,1073.7
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9,786.8000000000001,,,651.1,1131.6000000000001,894.6,900.3,1087.5,693.5,600.1,663.6999999999999,494.2,431.6,746.9,1399.1000000000001,505.7,383.1,824.2,441.4,681.6999999999999,531.1,611.4,1030.1,658.3,555.4,429.8,1197.5
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.9,782.4,,,666.1,1110.0,892.8000000000001,900.4,1080.4,693.0,615.0,687.5,486.0,426.0,729.0,1371.0,510.0,408.0,843.1,467.2,675.0,530.1,612.0,1012.1,651.0,555.0,438.4,1173.0
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.7,832.7,,,722.3000000000001,1147.1,973.8,963.6,1128.1,723.4000000000001,641.0,723.3000000000001,517.8,443.3,793.8,1420.7,575.6,436.2,888.8000000000001,495.9,707.5,584.0,645.5999999999999,1057.0,681.8,582.5,469.0,1216.9
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6999999999999,896.0,,,735.6,1189.6,1016.7,1061.8,1151.6000000000001,781.4,694.8,758.4,635.4,543.5,979.5,1432.0,676.7,496.5,899.0,546.9,736.8,648.7,689.4,1081.4,717.0,648.4,539.3,1240.5
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,883.6,,,717.9,1170.8999999999999,1003.1,1049.3,1129.0,781.5,723.0,770.5,640.1,574.5,970.0,1392.0,668.7,494.7,884.1999999999999,552.1,734.3,646.3,676.1,1057.6,705.9,657.4,538.4,1214.8000000000002
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,2.0,,,33.7,21.6,37.5,21.9,14.799999999999999,8.4,6.0,3.7,13.7,7.699999999999999,14.9,39.2,3.1,0.0,0.30000000000000004,9.3,11.5,1.2000000000000002,12.5,18.5,8.0,8.4,0.0,24.7
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8,42.3,,,146.2,123.9,188.6,94.9,104.7,35.300000000000004,42.4,37.1,46.7,35.300000000000004,70.4,83.3,42.5,14.7,13.8,36.7,55.5,34.5,45.1,92.7,44.5,38.4,9.5,134.3
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,219.0,,,296.5,536.2,434.0,320.0,371.6,148.1,135.9,114.60000000000001,222.3,197.4,357.4,364.5,177.6,78.10000000000001,151.7,120.3,206.5,170.6,159.1,411.8,230.2,212.5,66.4,512.4
2015-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1,282.9,,,420.6,658.3000000000001,616.3,406.5,465.8,189.5,187.2,178.70000000000002,271.2,235.6,439.2,662.4,210.2,108.1,203.0,164.7,263.3,209.6,198.4,496.3,285.59999999999997,263.5,100.1,615.0
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.4,371.4,,,430.1,754.7,646.3,502.5,600.2,289.7,264.2,251.9,332.4,300.3,546.5,1170.9,306.7,171.7,209.4,229.6,354.5,289.0,276.6,602.1999999999999,379.1,345.4,148.4,773.8
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.8,495.90000000000003,,,517.1,952.6,779.3000000000001,666.1,788.9,401.4,355.1,355.8,428.1,387.9,698.7,1792.5,397.5,236.7,281.2,320.0,468.7,378.9,377.6,794.7,510.29999999999995,463.5,215.5,1006.8
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.5,533.2,,,564.8,991.6,856.2,711.3000000000001,823.1,415.4,381.7,380.0,437.8,396.3,717.8,1886.7,425.3,250.5,357.90000000000003,336.7,498.99999999999994,408.8,393.0,835.2,539.0,478.6,237.7,1066.3
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.1,654.7,,,679.2,1133.3,973.2,884.6,968.8,500.8,492.2,528.4,507.5,457.59999999999997,805.8000000000001,2020.9,534.9,397.4,390.5,469.5,605.5,515.9,485.9,970.5,634.1999999999999,554.9,372.5,1232.5
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.8,668.4,,,745.8,1165.3,1022.7,934.5,995.6999999999999,529.7,565.6,612.0,538.3,495.8,814.5,2035.5,570.1,511.0,390.3,525.1,633.0,549.4,510.4,1018.6999999999999,654.1,591.1,441.20000000000005,1259.8
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.2,739.8000000000001,,,804.8,1241.2,1100.4,1036.2,1059.3,571.1999999999999,634.6,684.4,611.3,548.1,886.7,2120.7,633.1,648.3,420.6,621.4,691.6999999999999,626.1,580.5,1086.8999999999999,690.4,639.2,521.8,1330.5
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.6999999999999,779.8,,,827.0,1257.2,1135.8,1060.0,1078.8,584.6999999999999,644.1,697.5,659.0999999999999,584.4,927.6,2179.2999999999997,656.5,687.0,443.3,662.8,711.4,655.9,592.1,1117.7,696.8,672.2,547.8,1345.3999999999999
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.1,763.4,,,818.2,1222.7,1137.5,1037.9,1047.3,568.6,624.0,676.7,646.5,574.5,907.8,2121.0,644.9,670.4,439.3,653.0,695.5,642.0,577.6,1090.5,676.5,655.5,540.3,1305.1
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,44.9,,,23.6,76.0,15.1,61.6,28.2,22.5,36.6,61.8,28.0,35.6,66.2,1.3,26.4,24.5,20.0,31.8,53.1,35.1,33.6,76.3,36.199999999999996,49.5,35.6,59.6
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,178.7,,,114.3,219.6,110.6,241.3,169.9,105.6,187.2,215.2,97.2,113.5,200.6,14.8,143.6,125.7,47.8,137.0,148.7,138.7,146.3,236.1,126.9,151.4,105.3,204.29999999999998
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8,352.5,,,348.8,512.6,407.5,466.3,448.40000000000003,258.5,367.5,416.7,202.5,236.3,443.1,352.7,264.6,221.5,110.8,268.6,317.8,277.1,277.7,494.5,317.6,318.2,192.9,523.1
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.8,667.2,,,581.9,926.9,736.7,802.2,884.0,476.09999999999997,588.0,667.6,319.8,379.4,735.5,459.2,443.0,352.3,160.7,452.0,548.5,505.3,480.5,841.8,601.5,517.1,334.3,1015.0
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.1,810.6,,,672.1,1218.7,902.0,1005.5,1190.6000000000001,636.1,708.0,791.5,445.5,507.8,932.9,473.09999999999997,573.5,437.3,288.6,583.5,717.4,645.7,616.4,1100.0,777.9,674.7,446.90000000000003,1340.2
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.0,1063.9,,,831.2,1716.8,1178.8,1356.2,1575.9,833.9,886.7,998.7,587.5,679.6,1289.6,624.8000000000001,753.8,545.2,349.3,740.4,981.3,845.3,797.1,1464.6,1032.6,912.4,566.5,1818.1
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.4,1160.2,,,916.2,1913.8,1303.8,1484.1,1703.2,905.9,956.9,1080.8,670.2,756.9,1443.1,838.9,811.8,613.9,367.9,800.8,1092.5,913.0,850.2,1619.6000000000001,1141.1,1017.5,605.4,1997.9
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.2,1280.6,,,1092.3,2106.5,1523.6,1649.0,1893.7,1033.3,1112.9,1265.1,806.4,873.2,1608.5,939.0,930.1,790.7,402.3,937.4,1225.3,1050.8999999999999,945.6,1773.3,1265.6,1139.5,727.6,2164.2
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.7,1252.3,,,1131.0,2081.1,1590.3,1611.0,1848.0,1026.0,1099.9,1260.0,822.0,871.3000000000001,1592.0,958.4000000000001,912.0,807.0,411.29999999999995,935.4,1215.0,1032.0,924.0,1741.4,1247.2,1128.2,734.5,2115.0
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.2,1295.8,,,1184.2,2157.6,1668.1,1664.7,1909.6000000000001,1060.2,1137.7,1302.0,849.4,905.1999999999999,1646.1000000000001,1008.9,942.4,833.9,460.3,967.1999999999999,1255.5,1066.3999999999999,954.8000000000001,1805.3,1289.6000000000001,1171.8,768.8000000000001,2185.5
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.1,1296.6999999999998,,,1184.2,2157.6,1673.2,1667.5,1911.6,1060.2,1138.5,1302.0,849.4,906.6,1646.1000000000001,1036.1,943.5,834.9,492.0,967.6,1260.5,1066.3999999999999,958.6,1807.3,1290.5,1173.1999999999998,768.8000000000001,2190.9
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.0,1262.5,,,1146.0,2088.9,1628.7,1623.6,1859.3,1029.5,1104.0,1261.2,824.8,879.0,1596.6,1013.3000000000001,917.8,814.7,481.6,941.8,1228.0,1039.1,941.2,1749.6,1251.7,1138.7,747.6,2133.9
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,108.10000000000001,,,55.7,185.2,99.89999999999999,161.2,201.9,122.2,110.4,80.8,105.9,93.3,140.7,0.0,107.3,27.6,40.1,100.2,138.3,77.5,116.6,204.1,115.8,105.5,46.5,225.4
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5,305.3,,,144.4,575.1,277.7,415.3,561.2,337.5,279.2,236.1,290.5,262.6,449.40000000000003,55.4,291.8,90.0,158.3,260.8,382.2,247.0,292.4,606.8,336.0,301.2,149.2,651.1
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.7,453.5,,,317.5,953.9000000000001,506.2,644.4,941.5999999999999,567.5,454.70000000000005,403.5,473.4,438.5,690.1,191.1,504.09999999999997,165.6,290.6,423.2,587.7,406.4,479.5,967.4,563.4,492.9,235.20000000000002,1084.8
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.9,946.6,,,537.5,1908.8,849.1,1421.1,1827.0,1176.0,930.4,912.3000000000001,913.6,842.7,1319.1,331.8,1114.2,507.3,488.5,972.4,1186.2,946.4,980.6,1796.4,1163.5,1047.7,662.7,2136.6
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.8,1296.6,,,630.1,2556.2000000000003,1064.2,2018.8,2451.3,1573.4,1268.5,1264.1,1222.9,1116.4,1750.7,583.9,1522.0,773.7,447.2,1375.8,1619.3,1341.0,1313.8,2387.9,1537.1,1443.9,951.5,2797.8
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.5,1733.2,,,872.8,3340.5,1536.7,2595.4,3145.9,2035.6,1688.6,1715.8999999999999,1637.9,1485.7,2325.7,756.9,1990.2,1068.7,523.2,1814.5,2119.7,1859.4,1703.9,3081.0,2013.4,1943.2,1244.0,3707.5
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.9,1981.0,,,986.5,3593.1,1743.3,2765.7,3337.5,2145.9,1789.1,1849.8,1755.4,1570.9,2496.4,823.9,2113.7,1181.7,545.1,1921.5,2250.1,2000.7,1821.4,3247.7,2130.5,2077.4,1347.5,3933.5
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.1,2217.6,,,1129.7,3909.0,1974.5,3032.1,3604.4,2311.4,1948.9,2028.3999999999999,1894.0,1684.5,2719.4,891.1,2280.9,1307.1000000000001,599.6999999999999,2103.5,2438.7999999999997,2178.0,1989.9,3504.8,2291.4,2233.6,1458.8999999999999,4205.5
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.1000000000001,2175.2,,,1141.5,3819.9,1974.0,2971.2999999999997,3511.9,2246.1,1896.0,1985.8,1843.3,1639.0,2643.0,886.0,2218.2,1278.0,582.0,2056.5,2380.9,2119.0,1937.1,3436.7,2232.9,2171.1,1419.0,4115.5
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.6000000000001,2278.5,,,1205.3999999999999,3959.6,2056.6,3093.7999999999997,3633.2000000000003,2324.4,1961.7,2060.9,1906.5,1695.7,2731.1,1026.8999999999999,2303.2999999999997,1320.6000000000001,601.4,2129.7000000000003,2464.5,2191.7000000000003,2005.0,3571.2000000000003,2312.7,2244.4,1466.3,4265.599999999999
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.8000000000002,2300.4,,,1229.6,3963.5,2074.7,3119.4,3638.5,2331.8,1981.6000000000001,2082.5,1920.5,1702.7,2749.4,1067.4,2322.1,1339.0,676.5,2160.2,2468.5,2219.6,2022.8,3579.9,2354.0,2267.4,1490.8,4323.7
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.0,2293.7,,,1202.8,3864.2,2048.3,3093.4,3568.7,2282.7,1976.5,2069.5,1894.1,1674.6,2690.6,1040.4,2291.5,1320.5,684.2,2129.8,2414.7,2185.5,2000.3,3516.0,2316.6,2249.4,1461.1,4256.3
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,5.5,,,11.0,17.099999999999998,22.4,9.799999999999999,9.3,6.6,7.3999999999999995,5.4,11.6,6.699999999999999,11.0,101.9,14.9,7.800000000000001,1.8,9.4,9.0,14.9,7.4,17.5,9.200000000000001,11.0,8.0,21.4
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,117.2,,,119.1,286.7,199.1,159.2,248.1,157.4,112.3,98.4,141.4,119.1,176.1,414.90000000000003,145.6,64.5,55.6,115.7,154.9,102.7,117.89999999999999,291.1,146.2,127.9,69.5,355.1
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.8,265.0,,,219.6,557.1,340.8,367.2,549.2,355.7,261.2,231.6,298.6,256.3,364.0,666.5,331.4,150.7,,267.5,331.9,234.8,267.3,538.4,316.59999999999997,275.90000000000003,156.8,688.1
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,361.5,,,289.9,733.7,439.6,478.7,677.0,426.1,319.3,303.5,382.8,316.9,473.09999999999997,1004.4,388.4,180.2,,325.6,429.8,292.7,335.1,683.7,407.3,355.2,187.6,862.7
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.1,386.4,,,336.4,782.3,483.3,510.7,703.3,436.1,339.1,343.7,408.6,336.3,517.6,910.1999999999999,389.4,186.6,,347.6,457.8,311.20000000000005,348.2,712.0,432.7,380.7,202.3,896.2
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.1,695.8,,,502.6,1272.5,731.5,971.1,1126.5,701.0,581.9,620.0,642.3,559.9,889.3,1051.5,676.3,383.9,,651.6,778.0,616.7,588.8,1125.7,754.2,674.3,403.9,1418.2
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.6999999999999,935.8,,,640.6,1638.7,915.9,1291.4,1460.8,898.9,753.8,807.3,818.9,711.1,1139.3,1108.9,888.0,500.1,,857.8,1022.8000000000001,846.4,771.2,1424.7,988.5,871.4,577.3,1834.8999999999999
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.3,1025.1,,,805.6,1786.8999999999999,1091.7,1407.7,1585.5,967.8000000000001,838.1,908.8,902.9,790.0,1252.7,1253.3999999999999,961.9,554.5,,954.8,1113.9,939.9,850.1,1550.5,1079.5,952.7,664.4,1988.0
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.5,1005.4,,,880.0,1773.0,1146.8,1392.0,1554.0,966.0000000000001,861.0,927.0,920.6,820.3,1261.7,1235.7,948.0,570.0,,945.0,1112.7,930.0,873.0,1534.2,1098.0,963.0,680.2,1962.0000000000002
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.6999999999999,1043.4,,,918.9,1834.0,1215.4,1439.2,1605.8,1016.0000000000001,899.9,968.8,956.8000000000001,850.1999999999999,1308.4,1299.6,986.2,604.1,,994.3,1158.0,961.5,909.0,1587.2,1140.6000000000001,995.1,725.2,2027.4
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.9,1050.8,,,922.3,1835.2,1237.2,1442.4,1605.8,1063.5,915.9,994.6,964.1,853.6,1311.3,1402.3,1007.8,648.2,,1035.3999999999999,1168.3000000000002,965.2,929.1,1587.2,1150.1000000000001,995.1,769.7,2028.9
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.0,1021.8000000000001,,,894.0,1778.3,1200.7,1398.0,1554.0,1032.0,888.0,973.0,934.5,829.5,1270.3999999999999,1391.2,987.7,637.9,,1011.5,1132.6,936.0,902.5,1536.0,1113.0,963.0,754.8,1966.1999999999998
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.300000000000004,20.4,,,48.4,32.3,66.9,22.9,47.800000000000004,36.0,20.3,19.200000000000003,21.3,18.3,19.9,3.8000000000000003,24.0,37.3,,15.1,43.5,22.400000000000002,10.0,43.7,33.800000000000004,30.6,19.2,53.5
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8,56.4,,,70.5,75.2,98.0,67.4,100.3,62.1,54.2,49.6,39.300000000000004,37.199999999999996,55.2,111.8,55.8,58.2,,31.6,68.1,45.6,36.6,93.8,64.5,51.599999999999994,36.2,122.8
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.6,282.8,,,201.0,339.4,328.6,335.9,396.7,193.8,234.4,213.3,160.6,148.1,273.3,,242.2,181.4,,165.6,221.8,214.70000000000002,194.4,353.1,246.7,182.2,154.7,477.6
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.59999999999997,499.09999999999997,,,343.2,733.8,550.5,634.4,664.6,356.1,368.0,369.5,304.9,308.2,559.4,,416.4,306.5,,298.4,424.0,412.6,343.59999999999997,651.4,485.2,397.90000000000003,290.59999999999997,860.6
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.8,844.5,,,482.7,1241.7,756.8,1073.2,1082.7,676.5,645.3,672.6,535.8,575.8,1006.2,,747.2,556.3,,582.9,778.4,735.8,617.2,1081.9,875.9,776.4,593.5,1445.5
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.5,1338.2,,,689.8,2093.6,1155.1,1650.5,1709.3,1056.4,966.2,1048.8,794.1,856.7,1564.0,,1062.6,822.3,,946.1,1228.3,1120.9,931.4,1660.3,1322.2,1216.1,868.4,2283.2999999999997
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.3,1466.3,,,846.0,2250.2,1360.0,1783.9,1871.0,1118.0,1041.1,1161.3,860.7,895.9,1693.8,,1093.0,863.2,,1017.0,1342.7,1169.1000000000001,978.4,1797.3,1390.2,1281.6,916.0,2443.9
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.1,1577.4,,,979.8,2437.4,1542.1,1921.8,2011.9,1185.9,1115.2,1243.4,936.6,962.5,1834.3,,1165.0,918.8,,1091.1,1456.5,1244.6,1037.8999999999999,1948.1,1488.5,1388.1,978.6999999999999,2626.1
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.9,1614.1999999999998,,,1050.0,2491.6,1604.1,1980.3999999999999,2051.0,1182.0,1142.9,1275.0,962.4000000000001,996.0000000000001,1860.1,,1171.4,948.0,,1124.3,1469.9,1266.2,1058.1,1984.5,1514.8,1415.7,987.0,2661.0
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.3999999999999,1671.5,,,1085.0,2576.1,1660.6000000000001,2061.1,2120.4,1221.6,1182.1,1318.0,1000.8000000000001,1030.3,1928.4,,1220.2,987.0,,1177.2,1519.6,1335.2,1106.8000000000002,2052.2000000000003,1565.5,1463.2,1022.9,2749.9
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.3999999999999,1674.0,,,1090.1000000000001,2576.6,1667.0,2086.2999999999997,2120.4,1224.5,1187.3,1320.6000000000001,1010.6,1035.3999999999999,1931.3,,1255.5,1022.0,,1203.5,1524.8,1412.8,1112.2,2052.2000000000003,1565.5,1464.4,1039.3,2752.7999999999997
